m,Î¼,D,N_mean,alphau_mean,betau_mean,Q_ST_u_mean,N_std,alphau_std,betau_std,Q_ST_u_std,N,alphau,betau,Q_ST_u,mean_local_clustering_coefficient,var._local_clustering_coefficient,mean_betweenness_centrality,var._betweenness_centrality,mean_edge_betweeness_centrality_nx,var._edge_betweeness_centrality_nx,mean_eigenvector_centrality,var._eigenvector_centrality,mean_rich_club_nx,var._rich_club_nx,mean_closeness_centrality,var._closeness_centrality,density,degree_var.,degree_correlation,cl,mean_neighb._deg.,var._neighb._deg.,smax,s_elasticity,modules,mean_deg._distrib.,var._deg._distrib.,diameter,graph_energy,algebraic_connectivity,kk,sqrtk,sqrtk_inv,heat_hetero
0.0,0.10000000149011612,0.05000000074505806,1348.208,0.019148022591542413,0.6360689342479556,0.9707886705785679,5.919047220625957,0.001542708811051417,0.02075710284006098,0.0019263117394462312,"[1351.89, 1355.87, 1348.21, 1343.86, 1341.21]","[0.01994116028647, 0.016899587741648493, 0.01865899894091671, 0.019196619407721393, 0.021043746580955466]","[0.6203536101372075, 0.6261092155758585, 0.6179491067177795, 0.6512604622052955, 0.664672276603637]","[0.9688562811886233, 0.973717952764476, 0.9706899758657482, 0.9713678624118082, 0.9693112806621837]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.03448275849223137,0.10000000149011612,0.05000000074505806,1353.784,0.12735493629527217,0.021743230004861933,0.1432496780422983,5.782134553951458,0.037356864018669514,0.007507982308007314,0.018640246793952174,"[1348.93, 1356.83, 1355.06, 1347.01, 1361.09]","[0.07608554620418566, 0.1485495416265803, 0.17512229464639678, 0.12425953629157266, 0.11275776270762554]","[0.009540924864366269, 0.026162377921224163, 0.029220965462744622, 0.02263448861671642, 0.021157393159258183]","[0.11142494540885463, 0.14974581006801682, 0.1429994091664069, 0.154087197425817, 0.1579910281423961]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.06896551698446274,0.10000000149011612,0.05000000074505806,1353.246,0.16165135971087918,0.011729605176632666,0.07176766958371023,4.80337173243957,0.102229053677941,0.005902597593547851,0.008358549745993156,"[1344.7, 1355.1, 1355.59, 1354.76, 1356.08]","[0.12212318929458732, 0.31108447110392634, 0.06545354895347015, 0.22022877015002304, 0.08936681905238908]","[0.00964378503490273, 0.01967704217909178, 0.0056184066831836636, 0.016006042673027868, 0.00770274931295729]","[0.07318817999712092, 0.059490120188968286, 0.07905237210450548, 0.06775480074995135, 0.07935287487800508]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.1034482792019844,0.10000000149011612,0.05000000074505806,1350.988,0.12162979303687918,0.006235307967049158,0.048342348764867094,3.7435771662943456,0.02128990476259865,0.00148974313216395,0.004383924747203169,"[1350.88, 1351.12, 1345.59, 1356.17, 1351.18]","[0.14984883333830235, 0.10884047991693369, 0.12202113283143047, 0.13279611970225377, 0.09464239939547556]","[0.007656573721523202, 0.005087618642567968, 0.006707063725941074, 0.007450067105020616, 0.004275216640192929]","[0.048611497626967134, 0.04465639914029495, 0.052102522254725066, 0.05312135234919764, 0.04321997245315069]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.13793103396892548,0.10000000149011612,0.05000000074505806,1348.986,0.12526648949173652,0.004750040402693005,0.03662171982659916,2.8540988069791573,0.03356863527751905,0.001218731946570931,0.0010101827252181977,"[1351.37, 1347.23, 1348.03, 1352.53, 1345.77]","[0.07169465344227959, 0.13703201341636112, 0.16282628179587746, 0.1336861556558753, 0.12109334314828908]","[0.002742747077285971, 0.0053944112837887815, 0.005915259438537162, 0.005093341675743073, 0.0046044425381100386]","[0.0368463575855937, 0.03787507335907382, 0.03505514644031681, 0.036700966451639165, 0.036631055296372284]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.17241379618644714,0.10000000149011612,0.05000000074505806,1350.792,0.1075391212035349,0.003326074631718163,0.03007946538479154,2.4959407044238935,0.025771337787731653,0.0007888699491140461,0.002394305361717039,"[1353.54, 1348.37, 1348.21, 1352.99, 1350.85]","[0.09812334602788375, 0.08387142262596871, 0.09806165266168827, 0.1513172734857633, 0.10632191121637057]","[0.0029603850630819262, 0.00262251423332621, 0.0034322502532683295, 0.004639930172509768, 0.002975293436404581]","[0.02928646411377379, 0.03032020889039214, 0.03381730483006716, 0.029751303971034197, 0.027222045118690377]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.2068965584039688,0.10000000149011612,0.05000000074505806,1355.728,0.20216050497142302,0.005073769242750626,0.024387252689565923,6.581441331501758,0.07387555696982141,0.001929246308147495,0.0019141007739564013,"[1358.86, 1365.05, 1353.76, 1353.46, 1347.51]","[0.30532526246962816, 0.12362698310172963, 0.14845013123141784, 0.24596018372911327, 0.18743996432522622]","[0.007798787960212108, 0.0029476981605396236, 0.003530640568636585, 0.005785729509051387, 0.005305990015313423]","[0.024906384385058707, 0.023288213180895485, 0.023230837209337826, 0.02298241681316903, 0.02752841185936856]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.24137930572032928,0.10000000149011612,0.05000000074505806,1348.4099999999999,0.18149626220847734,0.003912748702851865,0.021151387064898518,6.7594563390853075,0.10734357894542995,0.0022257233941054416,0.0012322385119557756,"[1348.99, 1356.96, 1348.1, 1349.93, 1338.07]","[0.11357668841062499, 0.1414356190756713, 0.0743112108677713, 0.3402451477414681, 0.23791264494685105]","[0.00239074806439396, 0.003264245609053343, 0.0015357503233476017, 0.006924174239021653, 0.005448825278442768]","[0.02061568434263839, 0.02255873297577407, 0.020248013885194736, 0.019944660431173638, 0.02238984368971175]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.27586206793785095,0.10000000149011612,0.05000000074505806,1351.622,0.2644751793080039,0.005264328724921982,0.019372207782741797,7.027892287165493,0.050117584207562065,0.0012027620808720157,0.001065064812298876,"[1352.08, 1351.75, 1340.56, 1360.03, 1353.69]","[0.2930192469040637, 0.28542418386270446, 0.2916515441621737, 0.17556473387831825, 0.2767161877327593]","[0.006185593708799341, 0.005667180896850933, 0.005908723398260416, 0.0031794449113711314, 0.005380700709328092]","[0.02067344129904233, 0.019468735877933328, 0.019857232441358664, 0.017787683676748267, 0.019073945618626395]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.3103448152542114,0.10000000149011612,0.05000000074505806,1353.7440000000001,0.16432096395469617,0.0027964102742769,0.016646465426843775,5.094710982970559,0.054805498744583354,0.0010044984360667627,0.0004837696256097848,"[1352.37, 1351.59, 1356.74, 1360.65, 1347.37]","[0.26039895732357027, 0.139942818803894, 0.14377575389001204, 0.15388946675869103, 0.12359782299731353]","[0.004551324353865185, 0.00226958917474512, 0.002417390950166774, 0.0026674118109310803, 0.0020763350816763375]","[0.017178031761469155, 0.0159591501684299, 0.016535597156826422, 0.01703797262248596, 0.016521575425007425]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.3448275923728943,0.10000000149011612,0.05000000074505806,1354.7599999999998,0.18591895982394696,0.002817578610676375,0.015099715585223888,6.538765173945343,0.07685529795966704,0.0010750601483754028,0.0007288636133690047,"[1346.72, 1350.35, 1363.4, 1355.08, 1358.25]","[0.293985822624498, 0.21783911421713076, 0.1472531489596702, 0.18163489086574658, 0.08888182245268922]","[0.00433314536685445, 0.0031185432854820084, 0.002340279557818982, 0.002893250585821292, 0.0014026742574051432]","[0.014525209027204923, 0.01411375971636164, 0.015644267138013864, 0.015679183473381854, 0.015536158571157163]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.37931033968925476,0.10000000149011612,0.05000000074505806,1352.292,0.20815608943831032,0.0029007684573788333,0.013337876658677542,3.9197474408435413,0.11341541489354935,0.0018331851987476123,0.0009619260181239539,"[1356.55, 1345.89, 1353.62, 1353.05, 1352.35]","[0.10962393057704535, 0.21358996432161273, 0.39372524654285634, 0.20066835447722184, 0.12317295127281533]","[0.0013861497576056745, 0.002807577674009485, 0.005969983440654103, 0.0027408475975083503, 0.0015992838171165551]","[0.012486701688954615, 0.012974166194855776, 0.01493633897232248, 0.01347455065725785, 0.012817625779996983]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.4137931168079376,0.10000000149011612,0.05000000074505806,1353.73,0.12664248128885502,0.0016419451646883083,0.012813468980962455,3.845412851697387,0.07245138100927073,0.0009309952268829202,0.00015716006943926225,"[1357.12, 1354.0, 1357.87, 1349.94, 1349.72]","[0.25452287476137725, 0.1122022453190984, 0.08108843070873278, 0.09796543723884693, 0.08743341841621972]","[0.0032810345644414362, 0.0014852255361915674, 0.0010558386033148923, 0.0012668497685615631, 0.001120777350932082]","[0.012726861175308194, 0.013064109219933962, 0.01285346637273013, 0.012766507824887504, 0.012656400311952492]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.4482758641242981,0.10000000149011612,0.05000000074505806,1356.146,0.16288638686129112,0.0019311617120311853,0.011742123355292584,4.282362665632071,0.03669922755277546,0.0004374383645097188,0.0008384893834904332,"[1360.59, 1356.12, 1359.36, 1349.67, 1354.99]","[0.15395472432460727, 0.1059416169271141, 0.18041377523008462, 0.20421939686338966, 0.16990242096125996]","[0.0017737220051591035, 0.0012776998971104517, 0.0023930013044665744, 0.0022460346905832105, 0.0019653506628365854]","[0.011389839473535345, 0.01191669500380341, 0.013090331495530134, 0.010878502389859226, 0.011435248413734802]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.48275861144065857,0.10000000149011612,0.05000000074505806,1352.7759999999998,0.16525950819347318,0.0018939905307736808,0.011311139338221038,4.914664790196774,0.0424420306597241,0.0005034358670330709,0.0001435086790181677,"[1353.07, 1353.92, 1355.24, 1357.21, 1344.44]","[0.21120461930290937, 0.1323540027437385, 0.1364873698274373, 0.1340106489333265, 0.21224090015995412]","[0.002416958495977594, 0.001488803356154137, 0.0015689238390450438, 0.0015238368618572026, 0.0024714301008344265]","[0.011314205806742183, 0.011123521685902034, 0.011364377511359706, 0.011243167028057983, 0.011510424659043287]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.517241358757019,0.10000000149011612,0.05000000074505806,1349.9279999999999,0.1377065467376924,0.0014519053784874242,0.010400641605256894,2.5676974120795255,0.05010892336045581,0.0005511718423360533,0.0003188247907035484,"[1352.44, 1350.01, 1350.36, 1351.18, 1345.65]","[0.12499992342489748, 0.06199230669151377, 0.16479864833655522, 0.1406678420401879, 0.1960740131953075]","[0.0012850799400668232, 0.0006503877328631225, 0.0016734886749077, 0.001495910039073207, 0.002154660505526268]","[0.010176029661676737, 0.010382499329563153, 0.010052665298532614, 0.010522443430159232, 0.010869570306352735]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.5517241358757019,0.10000000149011612,0.05000000074505806,1352.058,0.2361050930690664,0.002272822561374403,0.009389087029174513,4.578915810538549,0.12091959667679288,0.0012686730003747106,0.0005763086304503933,"[1356.83, 1351.93, 1347.33, 1356.5, 1347.7]","[0.16298806855923526, 0.10017242312732302, 0.35562476291866185, 0.19040010681341005, 0.37134010392670197]","[0.001459778425893638, 0.0009704007182879736, 0.0035619122023830686, 0.0016668001837657801, 0.0037052212765415543]","[0.00887684729630815, 0.009594360542763147, 0.00991660450984913, 0.008678226821189393, 0.009879395975762746]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.5862069129943848,0.10000000149011612,0.05000000074505806,1354.3980000000001,0.13887487557996733,0.0012723946720686924,0.009033357747573937,6.151151924639832,0.04352917096601908,0.0004253466591554851,0.00039512586472789034,"[1348.29, 1349.92, 1356.89, 1363.69, 1353.2]","[0.09059634324162069, 0.18795653864241046, 0.09891652393333404, 0.17388124226416835, 0.14302372981830314]","[0.0008016502785303282, 0.001804973357167169, 0.0008823970727235324, 0.0015155176954037594, 0.0013574349565186738]","[0.008770983340608938, 0.00951179898467075, 0.00884174962843509, 0.00864051135125345, 0.009401745432901459]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.6206896305084229,0.10000000149011612,0.05000000074505806,1352.744,0.18663611824569232,0.001631759968057904,0.008673376143970842,3.6108420070670446,0.024688070080146535,0.00020556158320940196,0.00012195379747744719,"[1348.03, 1356.47, 1356.31, 1351.39, 1351.52]","[0.18217095217131415, 0.1834641971136338, 0.21319779647631343, 0.14957480461478154, 0.2047728408524188]","[0.001627661654207225, 0.0015906111737550232, 0.0018357291096824636, 0.0013145833864117154, 0.0017902145162330923]","[0.00885567970470306, 0.008595351768892248, 0.008536943737865291, 0.008712232210798811, 0.008666673297594803]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.6551724076271057,0.10000000149011612,0.05000000074505806,1353.626,0.14012145995323544,0.0011322856529098146,0.008028585226145597,4.23189437486333,0.03454233714537629,0.0002688015626048987,0.00021773517162261617,"[1357.8, 1357.49, 1354.38, 1349.41, 1349.05]","[0.1429971950299757, 0.10952285189353059, 0.10921429791190747, 0.1934589084988195, 0.14541404643194394]","[0.001203386811022225, 0.0008720749471092513, 0.000899370230646281, 0.0015342824338076349, 0.0011523138419636818]","[0.008345228539709594, 0.007899592599650269, 0.008167652988200805, 0.007868389795917289, 0.007862062207250033]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.6896551847457886,0.10000000149011612,0.05000000074505806,1354.786,0.2533216034163851,0.001966965305721714,0.007671657905139064,4.379204265617212,0.05634523333145354,0.0004995578847129951,0.0003670850990727885,"[1355.58, 1350.43, 1361.71, 1351.78, 1354.43]","[0.2537161106533034, 0.31369441773570633, 0.205273198126313, 0.18923617943821291, 0.3046881111283898]","[0.001843944845093206, 0.0025783800588356273, 0.00153174831270057, 0.0014829695380664107, 0.002397783773912758]","[0.007215309299793038, 0.008152392734422267, 0.00740672957332904, 0.007775671955472363, 0.007808185962678612]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.7241379022598267,0.10000000149011612,0.05000000074505806,1354.146,0.1544389028460989,0.001117748958869952,0.007157261953491895,3.7030703476979197,0.03275868976519545,0.0002629819361934537,0.00020991650326697553,"[1353.72, 1355.99, 1349.15, 1359.09, 1352.78]","[0.1160620838661362, 0.16142051944906935, 0.12693231989519382, 0.19571522472161781, 0.1720643662984772]","[0.0008295787234995629, 0.0011854335218751452, 0.0008722278962461474, 0.0014511340470961796, 0.0012503706056327252]","[0.007096987972631657, 0.007290222161097425, 0.0068247015565479525, 0.007359947488802755, 0.007214450588379679]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.7586206793785095,0.10000000149011612,0.05000000074505806,1351.3419999999999,0.18576756275009448,0.00134115138912397,0.00717448860796392,8.250483016163335,0.04576489582204044,0.0003288478110637478,0.00013428787059035515,"[1360.03, 1358.83, 1339.98, 1349.09, 1348.78]","[0.18259167583848102, 0.18305764257789217, 0.11687948784179536, 0.24339233039252137, 0.20291667709978242]","[0.0012858133591550198, 0.001345017935620303, 0.000857849005295255, 0.0017711937020805331, 0.0014458829434687399]","[0.006992772006871358, 0.0072939182757709945, 0.007286125440474095, 0.007224540064112791, 0.007075087252590368]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.7931034564971924,0.10000000149011612,0.05000000074505806,1351.482,0.20376166412599628,0.0013835407628938821,0.006737585498418817,3.3860183106415156,0.06498914291905512,0.0004404194776926389,0.0001833730550109669,"[1356.6, 1349.84, 1347.64, 1350.63, 1352.7]","[0.17374860139153456, 0.21355129141607057, 0.1392037375685966, 0.18237120175597427, 0.3099334884978053]","[0.0011792244700329082, 0.001509390254613427, 0.0009136233515227894, 0.0012411341248808468, 0.0020743316134194402]","[0.006741205775724386, 0.007018438902396447, 0.006520415068648375, 0.00675953562121344, 0.006648332124111444]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.8275862336158752,0.10000000149011612,0.05000000074505806,1353.202,0.18932795553518392,0.0012443906387432364,0.006529801865023131,5.949283150094646,0.04888762992595273,0.0003185302670596196,0.0001052428735379996,"[1343.49, 1354.78, 1352.04, 1357.53, 1358.17]","[0.2695429699141428, 0.14676016002885045, 0.15310596850938596, 0.18910915436264097, 0.18812152486089942]","[0.0017537596083699132, 0.0009464864122369124, 0.001005969227570378, 0.0012726058052227854, 0.001243132140316193]","[0.006464359564734019, 0.00640787963874339, 0.006527523061110305, 0.006684494376460754, 0.00656475268406719]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.8620689511299133,0.10000000149011612,0.05000000074505806,1351.4859999999999,0.16494883394877322,0.0010065286310541076,0.006089642052745361,3.3400344309602383,0.053948880360166526,0.0003315895805977045,0.00043623573407302317,"[1346.47, 1351.48, 1355.75, 1352.57, 1351.16]","[0.13601137621348494, 0.21668819099856546, 0.1621862923912471, 0.21785438719080033, 0.09200392294976836]","[0.0008293680928952797, 0.001182408792502418, 0.0009869959426258355, 0.0014510369918934174, 0.0005828333353535877]","[0.006060827110369717, 0.005427114964737403, 0.006048759283482224, 0.0066165120963201625, 0.006294996808817299]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.8965517282485962,0.10000000149011612,0.05000000074505806,1353.436,0.13553333718991564,0.0007810209968317131,0.005737425731850281,4.731081271760177,0.027575491979941268,0.00015403871221238722,0.00015263938044259365,"[1354.1, 1350.33, 1347.19, 1358.94, 1356.62]","[0.1568951744344858, 0.10604148884199507, 0.15835944279681555, 0.15149317624618042, 0.10487740363010134]","[0.0009126976273992864, 0.0006046190467771032, 0.0008768806983596102, 0.0008895412241791829, 0.0006213663874433829]","[0.005783600117498369, 0.005669396274711664, 0.0055067881442652095, 0.005837546665042314, 0.005889797457733849]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.931034505367279,0.10000000149011612,0.05000000074505806,1355.6820000000002,0.19004179997640014,0.001044479552249458,0.005467166718148436,7.866935235528504,0.01963177431386924,0.0001086153480012667,0.00015547019340469414,"[1353.03, 1364.52, 1362.09, 1353.97, 1344.8]","[0.18022640385137037, 0.21556065121036425, 0.1630712966709747, 0.1944121444810504, 0.19693850366824106]","[0.0009929848479398181, 0.0011685038249176533, 0.000890893922468843, 0.0011187852551804358, 0.00105122991074054]","[0.005479462518149405, 0.005391539614166952, 0.005433532689727723, 0.005721781493545114, 0.005309517275152985]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.9655172228813171,0.10000000149011612,0.05000000074505806,1357.5040000000001,0.11979980061846887,0.0006537404838103489,0.005417205777478727,6.643186735295028,0.03287023766717082,0.000185253777009129,0.00010408978189592783,"[1353.68, 1360.23, 1366.37, 1358.4, 1348.84]","[0.09029476264624553, 0.10231708634707842, 0.14255628694554215, 0.09775271457462777, 0.16607815257885047]","[0.0004792071207934466, 0.0005703246438833789, 0.0007739288773539409, 0.0005277857271791968, 0.0009174560498417809]","[0.005279124863915029, 0.005543191712088852, 0.0053996212376477195, 0.005370197806873527, 0.005493893266868508]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
1.0,0.10000000149011612,0.05000000074505806,1355.594,0.16972566905090508,0.0009157536211512739,0.005330285970278244,8.340313543266802,0.09770256264608251,0.0005418689805696986,0.0002663052043638576,"[1357.68, 1366.21, 1357.27, 1353.65, 1343.16]","[0.2287421679520503, 0.16266910766996748, 0.3018620478450192, 0.06661696505952146, 0.08873805672796692]","[0.001152135603715373, 0.0009175211793735205, 0.001688997985660566, 0.00034207601172664024, 0.00047803732528026925]","[0.0050115883077368134, 0.005608778576998084, 0.005564131663715915, 0.00510873522460772, 0.005358196078332687]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
